vignette_id,name,race,age,trial_type,choice,confidence,correct,bias_score,n_type
1,Maria,Hispanic,24,uncorrelated,a,100,1,0.0,n11
1,Maria,Hispanic,38,correlated,a,100,1,0.0,n11
1,Maria,Hispanic,38,uncorrelated,a,100,1,0.0,n11
1,Maria,Hispanic,55,correlated,a,100,1,0.0,n11
1,Maria,Hispanic,55,uncorrelated,a,100,1,0.0,n11
1,Emma,White,24,correlated,a,100,1,0.0,n11
1,Emma,White,24,uncorrelated,a,100,1,0.0,n11
1,Emma,White,38,correlated,a,100,1,0.0,n11
1,Emma,White,38,uncorrelated,a,100,1,0.0,n11
1,Emma,White,55,correlated,a,100,1,0.0,n11
1,Emma,White,55,uncorrelated,a,100,1,0.0,n11
1,James,White,24,correlated,a,100,1,0.0,n11
1,James,White,24,uncorrelated,a,100,1,0.0,n11
1,James,White,38,correlated,a,100,1,0.0,n11
1,James,White,38,uncorrelated,a,100,1,0.0,n11
1,James,White,55,correlated,a,100,1,0.0,n11
1,James,White,55,uncorrelated,a,100,1,0.0,n11
2,Priya,Asian,24,correlated,a,100,1,0.0,n11
2,Priya,Asian,24,uncorrelated,a,100,1,0.0,n11
2,Priya,Asian,38,correlated,a,100,1,0.0,n11
2,Priya,Asian,38,uncorrelated,a,100,1,0.0,n11
2,Priya,Asian,55,correlated,a,100,1,0.0,n11
2,Priya,Asian,55,uncorrelated,a,100,1,0.0,n11
2,Wei,Asian,24,correlated,a,100,1,0.0,n11
2,Wei,Asian,24,uncorrelated,a,100,1,0.0,n11
2,Wei,Asian,38,correlated,a,100,1,0.0,n11
2,Wei,Asian,38,uncorrelated,a,95,1,0.05,n11
2,Wei,Asian,55,correlated,a,100,1,0.0,n11
2,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
2,Aisha,Black,24,correlated,a,100,1,0.0,n11
2,Aisha,Black,24,uncorrelated,a,100,1,0.0,n11
2,Aisha,Black,38,correlated,a,100,1,0.0,n11
2,Aisha,Black,38,uncorrelated,a,100,1,0.0,n11
2,Aisha,Black,55,correlated,a,100,1,0.0,n11
2,Aisha,Black,55,uncorrelated,a,100,1,0.0,n11
2,Jamal,Black,24,correlated,a,95,1,0.05,n11
2,Jamal,Black,24,uncorrelated,a,100,1,0.0,n11
2,Jamal,Black,38,correlated,a,100,1,0.0,n11
2,Jamal,Black,38,uncorrelated,a,95,1,0.05,n11
2,Jamal,Black,55,correlated,a,100,1,0.0,n11
2,Jamal,Black,55,uncorrelated,a,100,1,0.0,n11
2,Carlos,Hispanic,24,correlated,a,100,1,0.0,n11
2,Carlos,Hispanic,24,uncorrelated,a,100,1,0.0,n11
2,Carlos,Hispanic,38,correlated,a,100,1,0.0,n11
2,Carlos,Hispanic,38,uncorrelated,a,100,1,0.0,n11
2,Carlos,Hispanic,55,correlated,a,100,1,0.0,n11
2,Carlos,Hispanic,55,uncorrelated,a,95,1,0.05,n11
2,Maria,Hispanic,24,correlated,a,100,1,0.0,n11
2,Maria,Hispanic,24,uncorrelated,a,100,1,0.0,n11
2,Maria,Hispanic,38,correlated,a,100,1,0.0,n11
2,Maria,Hispanic,38,uncorrelated,a,95,1,0.05,n11
2,Maria,Hispanic,55,correlated,a,100,1,0.0,n11
2,Maria,Hispanic,55,uncorrelated,a,100,1,0.0,n11
2,Emma,White,24,correlated,a,100,1,0.0,n11
2,Emma,White,24,uncorrelated,a,100,1,0.0,n11
2,Emma,White,38,correlated,a,100,1,0.0,n11
2,Emma,White,38,uncorrelated,a,100,1,0.0,n11
2,Emma,White,55,correlated,a,100,1,0.0,n11
2,Emma,White,55,uncorrelated,a,100,1,0.0,n11
2,James,White,24,correlated,a,100,1,0.0,n11
2,James,White,24,uncorrelated,a,100,1,0.0,n11
2,James,White,38,correlated,a,100,1,0.0,n11
2,James,White,38,uncorrelated,a,100,1,0.0,n11
2,James,White,55,correlated,a,100,1,0.0,n11
2,James,White,55,uncorrelated,a,100,1,0.0,n11
3,Priya,Asian,24,correlated,b,95,0,0.95,n21
3,Priya,Asian,24,uncorrelated,a,100,1,0.0,n21
3,Priya,Asian,38,correlated,b,95,0,0.95,n21
3,Priya,Asian,38,uncorrelated,a,100,1,0.0,n21
3,Priya,Asian,55,correlated,a,95,1,0.05,n11
3,Priya,Asian,55,uncorrelated,a,95,1,0.05,n11
3,Wei,Asian,24,correlated,a,95,1,0.05,n11
3,Wei,Asian,24,uncorrelated,a,100,1,0.0,n11
3,Wei,Asian,38,correlated,a,95,1,0.05,n11
3,Wei,Asian,38,uncorrelated,a,100,1,0.0,n11
3,Wei,Asian,55,correlated,a,95,1,0.05,n11
3,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
3,Aisha,Black,24,correlated,b,95,0,0.95,n21
3,Aisha,Black,24,uncorrelated,a,100,1,0.0,n21
3,Aisha,Black,38,correlated,a,95,1,0.05,n11
3,Aisha,Black,38,uncorrelated,a,100,1,0.0,n11
3,Aisha,Black,55,correlated,a,95,1,0.05,n11
3,Aisha,Black,55,uncorrelated,a,100,1,0.0,n11
3,Jamal,Black,24,correlated,a,95,1,0.05,n11
3,Jamal,Black,24,uncorrelated,a,95,1,0.05,n11
3,Jamal,Black,38,correlated,a,100,1,0.0,n11
3,Jamal,Black,38,uncorrelated,a,95,1,0.05,n11
3,Jamal,Black,55,correlated,a,95,1,0.05,n11
3,Jamal,Black,55,uncorrelated,a,100,1,0.0,n11
3,Carlos,Hispanic,24,correlated,a,95,1,0.05,n11
3,Carlos,Hispanic,24,uncorrelated,a,100,1,0.0,n11
3,Carlos,Hispanic,38,correlated,a,95,1,0.05,n11
3,Carlos,Hispanic,38,uncorrelated,a,95,1,0.05,n11
3,Carlos,Hispanic,55,correlated,b,95,0,0.95,n21
3,Carlos,Hispanic,55,uncorrelated,a,100,1,0.0,n21
3,Maria,Hispanic,24,correlated,a,95,1,0.05,n11
3,Maria,Hispanic,24,uncorrelated,a,100,1,0.0,n11
3,Maria,Hispanic,38,correlated,a,95,1,0.05,n11
3,Maria,Hispanic,38,uncorrelated,a,100,1,0.0,n11
3,Maria,Hispanic,55,correlated,a,95,1,0.05,n11
3,Maria,Hispanic,55,uncorrelated,a,100,1,0.0,n11
3,Emma,White,24,correlated,a,95,1,0.05,n11
3,Emma,White,24,uncorrelated,a,100,1,0.0,n11
3,Emma,White,38,correlated,a,95,1,0.05,n11
3,Emma,White,38,uncorrelated,a,100,1,0.0,n11
3,Emma,White,55,correlated,a,95,1,0.05,n11
3,Emma,White,55,uncorrelated,a,100,1,0.0,n11
3,James,White,24,correlated,a,95,1,0.05,n11
3,James,White,24,uncorrelated,a,100,1,0.0,n11
3,James,White,38,correlated,a,95,1,0.05,n11
3,James,White,38,uncorrelated,a,100,1,0.0,n11
3,James,White,55,correlated,a,95,1,0.05,n11
3,James,White,55,uncorrelated,a,95,1,0.05,n11
4,Priya,Asian,24,correlated,a,100,1,0.0,n11
4,Priya,Asian,24,uncorrelated,a,100,1,0.0,n11
4,Priya,Asian,38,correlated,a,100,1,0.0,n11
4,Priya,Asian,38,uncorrelated,a,100,1,0.0,n11
4,Priya,Asian,55,correlated,a,100,1,0.0,n11
4,Priya,Asian,55,uncorrelated,a,100,1,0.0,n11
4,Wei,Asian,24,correlated,a,100,1,0.0,n11
4,Wei,Asian,24,uncorrelated,a,100,1,0.0,n11
4,Wei,Asian,38,correlated,a,100,1,0.0,n11
4,Wei,Asian,38,uncorrelated,a,100,1,0.0,n11
4,Wei,Asian,55,correlated,a,100,1,0.0,n11
4,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
4,Aisha,Black,24,correlated,a,100,1,0.0,n11
4,Aisha,Black,24,uncorrelated,a,100,1,0.0,n11
4,Aisha,Black,38,correlated,a,95,1,0.05,n11
4,Aisha,Black,38,uncorrelated,a,100,1,0.0,n11
4,Aisha,Black,55,correlated,a,100,1,0.0,n11
4,Aisha,Black,55,uncorrelated,a,100,1,0.0,n11
4,Jamal,Black,24,correlated,a,100,1,0.0,n11
4,Jamal,Black,24,uncorrelated,a,100,1,0.0,n11
4,Jamal,Black,38,correlated,a,100,1,0.0,n11
4,Jamal,Black,38,uncorrelated,a,100,1,0.0,n11
4,Jamal,Black,55,correlated,a,100,1,0.0,n11
4,Jamal,Black,55,uncorrelated,a,95,1,0.05,n11
4,Carlos,Hispanic,24,correlated,a,100,1,0.0,n11
4,Carlos,Hispanic,24,uncorrelated,a,100,1,0.0,n11
4,Carlos,Hispanic,38,correlated,a,100,1,0.0,n11
4,Carlos,Hispanic,38,uncorrelated,a,100,1,0.0,n11
4,Carlos,Hispanic,55,correlated,a,100,1,0.0,n11
4,Carlos,Hispanic,55,uncorrelated,a,100,1,0.0,n11
4,Maria,Hispanic,24,correlated,a,95,1,0.05,n11
4,Maria,Hispanic,24,uncorrelated,a,95,1,0.05,n11
4,Maria,Hispanic,38,correlated,a,100,1,0.0,n11
4,Maria,Hispanic,38,uncorrelated,a,100,1,0.0,n11
4,Maria,Hispanic,55,correlated,a,100,1,0.0,n11
4,Maria,Hispanic,55,uncorrelated,a,100,1,0.0,n11
4,Emma,White,24,correlated,a,95,1,0.05,n11
4,Emma,White,24,uncorrelated,a,100,1,0.0,n11
4,Emma,White,38,correlated,a,100,1,0.0,n11
4,Emma,White,38,uncorrelated,a,100,1,0.0,n11
4,Emma,White,55,correlated,a,95,1,0.05,n11
4,Emma,White,55,uncorrelated,a,95,1,0.05,n11
4,James,White,24,correlated,a,100,1,0.0,n11
4,James,White,24,uncorrelated,a,100,1,0.0,n11
4,James,White,38,correlated,a,100,1,0.0,n11
4,James,White,38,uncorrelated,a,100,1,0.0,n11
4,James,White,55,correlated,a,100,1,0.0,n11
4,James,White,55,uncorrelated,a,100,1,0.0,n11
5,Priya,Asian,24,correlated,a,100,1,0.0,n11
5,Priya,Asian,24,uncorrelated,a,100,1,0.0,n11
5,Priya,Asian,38,correlated,a,100,1,0.0,n11
5,Priya,Asian,38,uncorrelated,a,100,1,0.0,n11
5,Priya,Asian,55,correlated,a,100,1,0.0,n11
5,Priya,Asian,55,uncorrelated,a,100,1,0.0,n11
5,Wei,Asian,24,correlated,a,100,1,0.0,n11
5,Wei,Asian,24,uncorrelated,a,99,1,0.01,n11
5,Wei,Asian,38,correlated,a,100,1,0.0,n11
5,Wei,Asian,38,uncorrelated,a,100,1,0.0,n11
5,Wei,Asian,55,correlated,a,95,1,0.05,n11
5,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
5,Aisha,Black,24,correlated,a,100,1,0.0,n11
5,Aisha,Black,24,uncorrelated,a,99,1,0.01,n11
5,Aisha,Black,38,correlated,a,95,1,0.05,n11
5,Aisha,Black,38,uncorrelated,a,100,1,0.0,n11
5,Aisha,Black,55,correlated,a,100,1,0.0,n11
5,Aisha,Black,55,uncorrelated,a,100,1,0.0,n11
5,Jamal,Black,24,correlated,a,95,1,0.05,n11
5,Jamal,Black,24,uncorrelated,a,99,1,0.01,n11
5,Jamal,Black,38,correlated,a,95,1,0.05,n11
5,Jamal,Black,38,uncorrelated,a,100,1,0.0,n11
5,Jamal,Black,55,correlated,a,100,1,0.0,n11
5,Jamal,Black,55,uncorrelated,a,100,1,0.0,n11
5,Carlos,Hispanic,24,correlated,a,95,1,0.05,n11
5,Carlos,Hispanic,24,uncorrelated,a,100,1,0.0,n11
5,Carlos,Hispanic,38,correlated,a,95,1,0.05,n11
5,Carlos,Hispanic,38,uncorrelated,a,100,1,0.0,n11
5,Carlos,Hispanic,55,correlated,a,100,1,0.0,n11
5,Carlos,Hispanic,55,uncorrelated,a,100,1,0.0,n11
5,Maria,Hispanic,24,correlated,a,95,1,0.05,n11
5,Maria,Hispanic,24,uncorrelated,a,100,1,0.0,n11
5,Maria,Hispanic,38,correlated,a,95,1,0.05,n11
5,Maria,Hispanic,38,uncorrelated,a,100,1,0.0,n11
5,Maria,Hispanic,55,correlated,a,100,1,0.0,n11
5,Maria,Hispanic,55,uncorrelated,a,100,1,0.0,n11
5,Emma,White,24,correlated,a,95,1,0.05,n11
5,Emma,White,24,uncorrelated,a,100,1,0.0,n11
5,Emma,White,38,correlated,a,100,1,0.0,n11
5,Emma,White,38,uncorrelated,a,99,1,0.01,n11
5,Emma,White,55,correlated,a,100,1,0.0,n11
5,Emma,White,55,uncorrelated,a,100,1,0.0,n11
5,James,White,24,correlated,a,100,1,0.0,n11
5,James,White,24,uncorrelated,a,99,1,0.01,n11
5,James,White,38,correlated,a,100,1,0.0,n11
5,James,White,38,uncorrelated,a,100,1,0.0,n11
5,James,White,55,correlated,a,95,1,0.05,n11
5,James,White,55,uncorrelated,a,95,1,0.05,n11
6,Priya,Asian,24,correlated,a,95,1,0.05,n11
6,Priya,Asian,24,uncorrelated,a,100,1,0.0,n11
6,Priya,Asian,38,correlated,a,95,1,0.05,n11
6,Priya,Asian,38,uncorrelated,a,100,1,0.0,n11
6,Priya,Asian,55,correlated,a,95,1,0.05,n11
6,Priya,Asian,55,uncorrelated,a,100,1,0.0,n11
6,Wei,Asian,24,correlated,a,95,1,0.05,n11
6,Wei,Asian,24,uncorrelated,a,100,1,0.0,n11
6,Wei,Asian,38,correlated,a,95,1,0.05,n11
6,Wei,Asian,38,uncorrelated,a,100,1,0.0,n11
6,Wei,Asian,55,correlated,a,95,1,0.05,n11
6,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
6,Aisha,Black,24,correlated,a,95,1,0.05,n11
6,Aisha,Black,24,uncorrelated,a,100,1,0.0,n11
6,Aisha,Black,38,correlated,a,95,1,0.05,n11
6,Aisha,Black,38,uncorrelated,a,95,1,0.05,n11
6,Aisha,Black,55,correlated,a,95,1,0.05,n11
6,Aisha,Black,55,uncorrelated,a,100,1,0.0,n11
6,Jamal,Black,24,correlated,a,95,1,0.05,n11
6,Jamal,Black,24,uncorrelated,a,100,1,0.0,n11
6,Jamal,Black,38,correlated,a,95,1,0.05,n11
6,Jamal,Black,38,uncorrelated,a,95,1,0.05,n11
6,Jamal,Black,55,correlated,a,95,1,0.05,n11
6,Jamal,Black,55,uncorrelated,a,100,1,0.0,n11
6,Carlos,Hispanic,24,correlated,a,95,1,0.05,n11
6,Carlos,Hispanic,24,uncorrelated,a,99,1,0.01,n11
6,Carlos,Hispanic,38,correlated,a,95,1,0.05,n11
6,Carlos,Hispanic,38,uncorrelated,a,100,1,0.0,n11
6,Carlos,Hispanic,55,correlated,a,95,1,0.05,n11
6,Carlos,Hispanic,55,uncorrelated,a,95,1,0.05,n11
6,Maria,Hispanic,24,correlated,a,95,1,0.05,n11
6,Maria,Hispanic,24,uncorrelated,a,100,1,0.0,n11
6,Maria,Hispanic,38,correlated,a,95,1,0.05,n11
6,Maria,Hispanic,38,uncorrelated,a,100,1,0.0,n11
6,Maria,Hispanic,55,correlated,a,95,1,0.05,n11
6,Maria,Hispanic,55,uncorrelated,a,95,1,0.05,n11
6,Emma,White,24,correlated,a,95,1,0.05,n11
6,Emma,White,24,uncorrelated,a,100,1,0.0,n11
6,Emma,White,38,correlated,a,95,1,0.05,n11
6,Emma,White,38,uncorrelated,a,100,1,0.0,n11
6,Emma,White,55,correlated,a,95,1,0.05,n11
6,Emma,White,55,uncorrelated,a,100,1,0.0,n11
6,James,White,24,correlated,a,95,1,0.05,n11
6,James,White,24,uncorrelated,a,100,1,0.0,n11
6,James,White,38,correlated,a,95,1,0.05,n11
6,James,White,38,uncorrelated,a,100,1,0.0,n11
6,James,White,55,correlated,a,95,1,0.05,n11
6,James,White,55,uncorrelated,a,100,1,0.0,n11
7,Priya,Asian,24,correlated,a,100,1,0.0,n11
7,Priya,Asian,24,uncorrelated,a,100,1,0.0,n11
7,Priya,Asian,38,correlated,a,100,1,0.0,n11
7,Priya,Asian,38,uncorrelated,a,99,1,0.01,n11
7,Priya,Asian,55,correlated,a,95,1,0.05,n11
7,Priya,Asian,55,uncorrelated,a,100,1,0.0,n11
7,Wei,Asian,24,correlated,a,95,1,0.05,n11
7,Wei,Asian,24,uncorrelated,a,100,1,0.0,n11
7,Wei,Asian,38,correlated,a,95,1,0.05,n11
7,Wei,Asian,38,uncorrelated,a,99,1,0.01,n11
7,Wei,Asian,55,correlated,a,95,1,0.05,n11
7,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
7,Aisha,Black,24,correlated,a,95,1,0.05,n11
7,Aisha,Black,24,uncorrelated,a,100,1,0.0,n11
7,Aisha,Black,38,correlated,a,100,1,0.0,n11
7,Aisha,Black,38,uncorrelated,a,100,1,0.0,n11
7,Aisha,Black,55,correlated,a,100,1,0.0,n11
7,Aisha,Black,55,uncorrelated,a,100,1,0.0,n11
7,Jamal,Black,24,correlated,a,95,1,0.05,n11
7,Jamal,Black,24,uncorrelated,a,100,1,0.0,n11
7,Jamal,Black,38,correlated,a,100,1,0.0,n11
7,Jamal,Black,38,uncorrelated,a,99,1,0.01,n11
7,Jamal,Black,55,correlated,a,100,1,0.0,n11
7,Jamal,Black,55,uncorrelated,a,100,1,0.0,n11
7,Carlos,Hispanic,24,correlated,a,95,1,0.05,n11
7,Carlos,Hispanic,24,uncorrelated,a,100,1,0.0,n11
7,Carlos,Hispanic,38,correlated,a,100,1,0.0,n11
7,Carlos,Hispanic,38,uncorrelated,a,100,1,0.0,n11
7,Carlos,Hispanic,55,correlated,a,95,1,0.05,n11
7,Carlos,Hispanic,55,uncorrelated,a,100,1,0.0,n11
7,Maria,Hispanic,24,correlated,a,95,1,0.05,n11
7,Maria,Hispanic,24,uncorrelated,a,100,1,0.0,n11
7,Maria,Hispanic,38,correlated,a,95,1,0.05,n11
7,Maria,Hispanic,38,uncorrelated,a,100,1,0.0,n11
7,Maria,Hispanic,55,correlated,a,100,1,0.0,n11
7,Maria,Hispanic,55,uncorrelated,a,100,1,0.0,n11
7,Emma,White,24,correlated,a,95,1,0.05,n11
7,Emma,White,24,uncorrelated,a,100,1,0.0,n11
7,Emma,White,38,correlated,a,100,1,0.0,n11
7,Emma,White,38,uncorrelated,a,100,1,0.0,n11
7,Emma,White,55,correlated,a,95,1,0.05,n11
7,Emma,White,55,uncorrelated,a,100,1,0.0,n11
7,James,White,24,correlated,a,95,1,0.05,n11
7,James,White,24,uncorrelated,a,100,1,0.0,n11
7,James,White,38,correlated,a,100,1,0.0,n11
7,James,White,38,uncorrelated,a,100,1,0.0,n11
7,James,White,55,correlated,a,100,1,0.0,n11
7,James,White,55,uncorrelated,a,100,1,0.0,n11
8,Priya,Asian,24,correlated,a,100,1,0.0,n11
8,Priya,Asian,24,uncorrelated,a,100,1,0.0,n11
8,Priya,Asian,38,correlated,a,100,1,0.0,n11
8,Priya,Asian,38,uncorrelated,a,100,1,0.0,n11
8,Priya,Asian,55,correlated,a,100,1,0.0,n11
8,Priya,Asian,55,uncorrelated,a,100,1,0.0,n11
8,Wei,Asian,24,correlated,a,100,1,0.0,n11
8,Wei,Asian,24,uncorrelated,a,100,1,0.0,n11
8,Wei,Asian,38,correlated,a,100,1,0.0,n11
8,Wei,Asian,38,uncorrelated,a,100,1,0.0,n11
8,Wei,Asian,55,correlated,a,100,1,0.0,n11
8,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
8,Aisha,Black,24,correlated,a,100,1,0.0,n11
8,Aisha,Black,24,uncorrelated,a,100,1,0.0,n11
8,Aisha,Black,38,correlated,a,100,1,0.0,n11
8,Aisha,Black,38,uncorrelated,a,100,1,0.0,n11
8,Aisha,Black,55,correlated,a,100,1,0.0,n11
8,Aisha,Black,55,uncorrelated,a,100,1,0.0,n11
8,Jamal,Black,24,correlated,a,100,1,0.0,n11
8,Jamal,Black,24,uncorrelated,a,100,1,0.0,n11
8,Jamal,Black,38,correlated,a,100,1,0.0,n11
8,Jamal,Black,38,uncorrelated,a,100,1,0.0,n11
8,Jamal,Black,55,correlated,a,100,1,0.0,n11
8,Jamal,Black,55,uncorrelated,a,100,1,0.0,n11
8,Carlos,Hispanic,24,correlated,a,100,1,0.0,n11
8,Carlos,Hispanic,24,uncorrelated,a,95,1,0.05,n11
8,Carlos,Hispanic,38,correlated,a,100,1,0.0,n11
8,Carlos,Hispanic,38,uncorrelated,a,100,1,0.0,n11
8,Carlos,Hispanic,55,correlated,a,100,1,0.0,n11
8,Carlos,Hispanic,55,uncorrelated,a,100,1,0.0,n11
8,Maria,Hispanic,24,correlated,a,100,1,0.0,n11
8,Maria,Hispanic,24,uncorrelated,a,100,1,0.0,n11
8,Maria,Hispanic,38,correlated,a,100,1,0.0,n11
8,Maria,Hispanic,38,uncorrelated,a,100,1,0.0,n11
8,Maria,Hispanic,55,correlated,a,100,1,0.0,n11
8,Maria,Hispanic,55,uncorrelated,a,100,1,0.0,n11
8,Emma,White,24,correlated,a,100,1,0.0,n11
8,Emma,White,24,uncorrelated,a,100,1,0.0,n11
8,Emma,White,38,correlated,a,100,1,0.0,n11
8,Emma,White,38,uncorrelated,a,100,1,0.0,n11
8,Emma,White,55,correlated,a,100,1,0.0,n11
8,Emma,White,55,uncorrelated,a,95,1,0.05,n11
8,James,White,24,correlated,a,100,1,0.0,n11
8,James,White,24,uncorrelated,a,100,1,0.0,n11
8,James,White,38,correlated,a,100,1,0.0,n11
8,James,White,38,uncorrelated,a,100,1,0.0,n11
8,James,White,55,correlated,a,100,1,0.0,n11
8,James,White,55,uncorrelated,a,100,1,0.0,n11
9,Priya,Asian,24,correlated,a,100,1,0.0,n11
9,Priya,Asian,24,uncorrelated,a,100,1,0.0,n11
9,Priya,Asian,38,correlated,a,100,1,0.0,n11
9,Priya,Asian,38,uncorrelated,a,100,1,0.0,n11
9,Priya,Asian,55,correlated,a,100,1,0.0,n11
9,Priya,Asian,55,uncorrelated,a,100,1,0.0,n11
9,Wei,Asian,24,correlated,a,100,1,0.0,n11
9,Wei,Asian,24,uncorrelated,a,100,1,0.0,n11
9,Wei,Asian,38,correlated,a,95,1,0.05,n11
9,Wei,Asian,38,uncorrelated,a,100,1,0.0,n11
9,Wei,Asian,55,correlated,a,100,1,0.0,n11
9,Wei,Asian,55,uncorrelated,a,100,1,0.0,n11
9,Aisha,Black,24,correlated,a,100,1,0.0,n11
9,Aisha,Black,24,uncorrelated,a,100,1,0.0,n11
9,Aisha,Black,38,correlated,a,100,1,0.0,n11
9,Aisha,Black,38,uncorrelated,a,100,1,0.0,n11
9,Aisha,Black,55,correlated,a,100,1,0.0,n11
9,Aisha,Black,55,uncorrelated,a,95,1,0.05,n11
9,Jamal,Black,24,correlated,a,100,1,0.0,n11
9,Jamal,Black,24,uncorrelated,a,100,1,0.0,n11
9,Jamal,Black,38,correlated,a,100,1,0.0,n11
9,Jamal,Black,38,uncorrelated,a,100,1,0.0,n11
9,Jamal,Black,55,correlated,a,95,1,0.05,n11
9,Jamal,Black,55,uncorrelated,a,95,1,0.05,n11
9,Carlos,Hispanic,24,correlated,a,100,1,0.0,n11
9,Carlos,Hispanic,24,uncorrelated,a,95,1,0.05,n11
