Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If you go Scuba Diving, you must be Certified.","{'Diving': 'P', 'Snorkeling': 'not_P', 'Certified': 'Q', 'Uncertified': 'not_Q'}","[['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Snorkeling', 'Certified', 'Diving', 'Uncertified'], ['Snorkeling', 'Diving', 'Uncertified', 'Certified'], ['Diving', 'Snorkeling', 'Certified', 'Uncertified'], ['Certified', 'Uncertified', 'Diving', 'Snorkeling'], ['Certified', 'Diving', 'Uncertified', 'Snorkeling']]","[['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Snorkeling', 'Certified', 'Diving', 'Uncertified'], ['Snorkeling', 'Diving', 'Uncertified', 'Certified'], ['Diving', 'Snorkeling', 'Certified', 'Uncertified'], ['Certified', 'Uncertified', 'Diving', 'Snorkeling'], ['Certified', 'Diving', 'Uncertified', 'Snorkeling']]","[['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified'], ['Diving', 'Uncertified']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Snorkeling', 'Certified', 'Diving', 'Uncertified'], ['Snorkeling', 'Diving', 'Uncertified', 'Certified'], ['Diving', 'Snorkeling', 'Certified', 'Uncertified'], ['Certified', 'Uncertified', 'Diving', 'Snorkeling'], ['Certified', 'Diving', 'Uncertified', 'Snorkeling']]"
"If a package is Fragile, it must have a Label.","{'Fragile Item': 'P', 'Standard Item': 'not_P', 'Has Label': 'Q', 'No Label': 'not_Q'}","[['No Label', 'Fragile Item'], ['No Label', 'Fragile Item'], ['Fragile Item', 'No Label'], ['Has Label', 'No Label', 'Fragile Item'], ['Fragile Item', 'No Label']]","['CORRECT', 'CORRECT', 'CORRECT', 'OVER_SELECTION', 'CORRECT']","[['No Label', 'Fragile Item', 'Standard Item', 'Has Label'], ['Standard Item', 'No Label', 'Has Label', 'Fragile Item'], ['Standard Item', 'Fragile Item', 'No Label', 'Has Label'], ['Has Label', 'Standard Item', 'No Label', 'Fragile Item'], ['Fragile Item', 'Standard Item', 'No Label', 'Has Label']]","[['Fragile Item', 'No Label'], ['Fragile Item', 'No Label'], ['Fragile Item', 'No Label'], ['Fragile Item', 'No Label'], ['Fragile Item', 'No Label']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No Label', 'Fragile Item', 'Standard Item', 'Has Label'], ['Standard Item', 'No Label', 'Has Label', 'Fragile Item'], ['Standard Item', 'Fragile Item', 'No Label', 'Has Label'], ['Has Label', 'Standard Item', 'No Label', 'Fragile Item'], ['Fragile Item', 'Standard Item', 'No Label', 'Has Label']]","[['Fragile Item', 'No Label'], ['Fragile Item', 'No Label'], ['Fragile Item', 'No Label'], ['Fragile Item', 'No Label'], ['Fragile Item', 'No Label']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No Label', 'Fragile Item', 'Standard Item', 'Has Label'], ['Standard Item', 'No Label', 'Has Label', 'Fragile Item'], ['Standard Item', 'Fragile Item', 'No Label', 'Has Label'], ['Has Label', 'Standard Item', 'No Label', 'Fragile Item'], ['Fragile Item', 'Standard Item', 'No Label', 'Has Label']]"
"If you claim the Warranty, you must have the Receipt.","{'Claiming Warranty': 'P', 'Buying New': 'not_P', 'Has Receipt': 'Q', 'No Receipt': 'not_Q'}","[['Claiming Warranty', 'No Receipt'], ['Claiming Warranty', 'No Receipt'], ['No Receipt', 'Claiming Warranty'], ['No Receipt', 'Claiming Warranty'], ['Claiming Warranty', 'No Receipt']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Has Receipt', 'Claiming Warranty', 'No Receipt', 'Buying New'], ['Claiming Warranty', 'Buying New', 'No Receipt', 'Has Receipt'], ['Has Receipt', 'No Receipt', 'Claiming Warranty', 'Buying New'], ['No Receipt', 'Buying New', 'Has Receipt', 'Claiming Warranty'], ['Has Receipt', 'Claiming Warranty', 'Buying New', 'No Receipt']]","[['Claiming Warranty', 'No Receipt'], ['Claiming Warranty', 'No Receipt'], ['Claiming Warranty', 'No Receipt'], ['Claiming Warranty', 'No Receipt'], ['Claiming Warranty', 'No Receipt']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Has Receipt', 'Claiming Warranty', 'No Receipt', 'Buying New'], ['Claiming Warranty', 'Buying New', 'No Receipt', 'Has Receipt'], ['Has Receipt', 'No Receipt', 'Claiming Warranty', 'Buying New'], ['No Receipt', 'Buying New', 'Has Receipt', 'Claiming Warranty'], ['Has Receipt', 'Claiming Warranty', 'Buying New', 'No Receipt']]","[['Has Receipt', 'Claiming Warranty'], ['Claiming Warranty', 'No Receipt'], ['Claiming Warranty', 'No Receipt'], ['No Receipt', 'Has Receipt', 'Claiming Warranty'], ['Has Receipt', 'Claiming Warranty']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'OVER_SELECTION', 'MATCHING_BIAS']","[['Has Receipt', 'Claiming Warranty', 'No Receipt', 'Buying New'], ['Claiming Warranty', 'Buying New', 'No Receipt', 'Has Receipt'], ['Has Receipt', 'No Receipt', 'Claiming Warranty', 'Buying New'], ['No Receipt', 'Buying New', 'Has Receipt', 'Claiming Warranty'], ['Has Receipt', 'Claiming Warranty', 'Buying New', 'No Receipt']]"
"If you enter the Pool, you must Shower first.","{'Entering Pool': 'P', 'Sunbathing': 'not_P', 'Showered': 'Q', 'Dry': 'not_Q'}","[['Entering Pool', 'Dry'], ['Entering Pool', 'Dry'], ['Dry', 'Entering Pool'], ['Entering Pool', 'Dry'], ['Dry', 'Entering Pool']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Entering Pool', 'Dry', 'Sunbathing', 'Showered'], ['Showered', 'Entering Pool', 'Dry', 'Sunbathing'], ['Sunbathing', 'Dry', 'Showered', 'Entering Pool'], ['Dry', 'Entering Pool', 'Showered', 'Sunbathing'], ['Dry', 'Sunbathing', 'Showered', 'Entering Pool']]","[['Entering Pool', 'Dry'], ['Showered', 'Entering Pool'], ['Dry', 'Entering Pool'], ['Dry', 'Entering Pool'], ['Showered', 'Entering Pool']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Entering Pool', 'Dry', 'Sunbathing', 'Showered'], ['Showered', 'Entering Pool', 'Dry', 'Sunbathing'], ['Sunbathing', 'Dry', 'Showered', 'Entering Pool'], ['Dry', 'Entering Pool', 'Showered', 'Sunbathing'], ['Dry', 'Sunbathing', 'Showered', 'Entering Pool']]","[['Entering Pool', 'Dry'], ['Showered', 'Entering Pool'], ['Entering Pool', 'Showered'], ['Entering Pool', 'Showered'], ['Entering Pool', 'Dry']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['Entering Pool', 'Dry', 'Sunbathing', 'Showered'], ['Showered', 'Entering Pool', 'Dry', 'Sunbathing'], ['Sunbathing', 'Dry', 'Showered', 'Entering Pool'], ['Dry', 'Entering Pool', 'Showered', 'Sunbathing'], ['Dry', 'Sunbathing', 'Showered', 'Entering Pool']]"
"If a person is Drinking alcohol, they must be of Legal age.","{'Drinking alcohol': 'P', 'Drinking soda': 'not_P', 'Legal age': 'Q', 'Underage': 'not_Q'}","[['Legal age', 'Drinking alcohol', 'Underage'], ['Underage', 'Drinking alcohol'], ['Underage', 'Drinking alcohol'], ['Drinking alcohol', 'Underage'], ['Underage', 'Drinking alcohol']]","['OVER_SELECTION', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Legal age', 'Drinking soda', 'Drinking alcohol', 'Underage'], ['Underage', 'Legal age', 'Drinking soda', 'Drinking alcohol'], ['Legal age', 'Underage', 'Drinking soda', 'Drinking alcohol'], ['Drinking alcohol', 'Drinking soda', 'Legal age', 'Underage'], ['Underage', 'Drinking alcohol', 'Drinking soda', 'Legal age']]","[['Legal age', 'Drinking alcohol'], ['Underage', 'Drinking alcohol'], ['Legal age', 'Drinking alcohol'], ['Drinking alcohol', 'Legal age'], ['Drinking alcohol', 'Underage', 'Legal age']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'OVER_SELECTION']","[['Legal age', 'Drinking soda', 'Drinking alcohol', 'Underage'], ['Underage', 'Legal age', 'Drinking soda', 'Drinking alcohol'], ['Legal age', 'Underage', 'Drinking soda', 'Drinking alcohol'], ['Drinking alcohol', 'Drinking soda', 'Legal age', 'Underage'], ['Underage', 'Drinking alcohol', 'Drinking soda', 'Legal age']]","[['Drinking alcohol', 'Underage'], ['Underage', 'Drinking alcohol'], ['Drinking alcohol', 'Underage'], ['Drinking alcohol', 'Underage'], ['Underage', 'Drinking alcohol']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Legal age', 'Drinking soda', 'Drinking alcohol', 'Underage'], ['Underage', 'Legal age', 'Drinking soda', 'Drinking alcohol'], ['Legal age', 'Underage', 'Drinking soda', 'Drinking alcohol'], ['Drinking alcohol', 'Drinking soda', 'Legal age', 'Underage'], ['Underage', 'Drinking alcohol', 'Drinking soda', 'Legal age']]"
"If a person watches an Age-restricted film, they must show ID.","{'Age-restricted film': 'P', 'General film': 'not_P', 'Shows ID': 'Q', 'No ID': 'not_Q'}","[['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID'], ['No ID', 'Age-restricted film'], ['Age-restricted film', 'No ID'], ['No ID', 'Age-restricted film']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['General film', 'Age-restricted film', 'Shows ID', 'No ID'], ['Age-restricted film', 'General film', 'Shows ID', 'No ID'], ['No ID', 'General film', 'Shows ID', 'Age-restricted film'], ['Age-restricted film', 'Shows ID', 'General film', 'No ID'], ['Shows ID', 'No ID', 'General film', 'Age-restricted film']]","[['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['General film', 'Age-restricted film', 'Shows ID', 'No ID'], ['Age-restricted film', 'General film', 'Shows ID', 'No ID'], ['No ID', 'General film', 'Shows ID', 'Age-restricted film'], ['Age-restricted film', 'Shows ID', 'General film', 'No ID'], ['Shows ID', 'No ID', 'General film', 'Age-restricted film']]","[['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID'], ['Age-restricted film', 'No ID']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['General film', 'Age-restricted film', 'Shows ID', 'No ID'], ['Age-restricted film', 'General film', 'Shows ID', 'No ID'], ['No ID', 'General film', 'Shows ID', 'Age-restricted film'], ['Age-restricted film', 'Shows ID', 'General film', 'No ID'], ['Shows ID', 'No ID', 'General film', 'Age-restricted film']]"
"If you send a Letter, you must attach a Stamp.","{'Sending letter': 'P', 'Sending email': 'not_P', 'Has stamp': 'Q', 'No stamp': 'not_Q'}","[['Sending letter', 'No stamp'], ['No stamp', 'Sending letter'], ['Sending letter', 'No stamp'], ['Sending letter', 'No stamp'], ['No stamp', 'Sending letter']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Sending email', 'Has stamp', 'Sending letter', 'No stamp'], ['No stamp', 'Sending email', 'Sending letter', 'Has stamp'], ['Sending email', 'No stamp', 'Sending letter', 'Has stamp'], ['Sending letter', 'Sending email', 'Has stamp', 'No stamp'], ['No stamp', 'Has stamp', 'Sending email', 'Sending letter']]","[['Sending letter', 'No stamp'], ['Sending letter', 'No stamp'], ['Sending letter', 'No stamp'], ['Sending letter', 'No stamp'], ['Has stamp', 'Sending letter']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Sending email', 'Has stamp', 'Sending letter', 'No stamp'], ['No stamp', 'Sending email', 'Sending letter', 'Has stamp'], ['Sending email', 'No stamp', 'Sending letter', 'Has stamp'], ['Sending letter', 'Sending email', 'Has stamp', 'No stamp'], ['No stamp', 'Has stamp', 'Sending email', 'Sending letter']]","[['Sending letter', 'No stamp'], ['No stamp', 'Sending letter'], ['Sending letter', 'No stamp'], ['Sending letter', 'No stamp'], ['No stamp', 'Sending letter']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Sending email', 'Has stamp', 'Sending letter', 'No stamp'], ['No stamp', 'Sending email', 'Sending letter', 'Has stamp'], ['Sending email', 'No stamp', 'Sending letter', 'Has stamp'], ['Sending letter', 'Sending email', 'Has stamp', 'No stamp'], ['No stamp', 'Has stamp', 'Sending email', 'Sending letter']]"
"If an employee works Extra hours, they must receive Compensation.","{'Extra hours': 'P', 'Regular hours': 'not_P', 'Compensated': 'Q', 'Not compensated': 'not_Q'}","[['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Compensated', 'Not compensated', 'Extra hours', 'Regular hours'], ['Extra hours', 'Not compensated', 'Compensated', 'Regular hours'], ['Compensated', 'Regular hours', 'Extra hours', 'Not compensated'], ['Regular hours', 'Not compensated', 'Compensated', 'Extra hours'], ['Extra hours', 'Regular hours', 'Not compensated', 'Compensated']]","[['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Compensated', 'Not compensated', 'Extra hours', 'Regular hours'], ['Extra hours', 'Not compensated', 'Compensated', 'Regular hours'], ['Compensated', 'Regular hours', 'Extra hours', 'Not compensated'], ['Regular hours', 'Not compensated', 'Compensated', 'Extra hours'], ['Extra hours', 'Regular hours', 'Not compensated', 'Compensated']]","[['Compensated', 'Not compensated', 'Extra hours'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated'], ['Extra hours', 'Not compensated']]","['OVER_SELECTION', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Compensated', 'Not compensated', 'Extra hours', 'Regular hours'], ['Extra hours', 'Not compensated', 'Compensated', 'Regular hours'], ['Compensated', 'Regular hours', 'Extra hours', 'Not compensated'], ['Regular hours', 'Not compensated', 'Compensated', 'Extra hours'], ['Extra hours', 'Regular hours', 'Not compensated', 'Compensated']]"
"If a restaurant adds a Service charge, customers must be Informed.","{'Service charge': 'P', 'No charge': 'not_P', 'Informed': 'Q', 'Not informed': 'not_Q'}","[['Not informed', 'Service charge'], ['Not informed', 'Service charge'], ['Informed', 'Service charge'], ['Service charge', 'Not informed'], ['Not informed', 'Service charge']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Not informed', 'Service charge', 'No charge', 'Informed'], ['Not informed', 'No charge', 'Informed', 'Service charge'], ['Informed', 'Not informed', 'No charge', 'Service charge'], ['Service charge', 'Not informed', 'Informed', 'No charge'], ['Not informed', 'Service charge', 'Informed', 'No charge']]","[['Service charge', 'Not informed'], ['Service charge', 'Not informed'], ['Service charge', 'Not informed'], ['Service charge', 'Not informed'], ['Service charge', 'Not informed']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not informed', 'Service charge', 'No charge', 'Informed'], ['Not informed', 'No charge', 'Informed', 'Service charge'], ['Informed', 'Not informed', 'No charge', 'Service charge'], ['Service charge', 'Not informed', 'Informed', 'No charge'], ['Not informed', 'Service charge', 'Informed', 'No charge']]","[['Not informed', 'Service charge'], ['Not informed', 'Service charge'], ['Service charge', 'Not informed'], ['Service charge', 'Not informed'], ['Not informed', 'Service charge']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not informed', 'Service charge', 'No charge', 'Informed'], ['Not informed', 'No charge', 'Informed', 'Service charge'], ['Informed', 'Not informed', 'No charge', 'Service charge'], ['Service charge', 'Not informed', 'Informed', 'No charge'], ['Not informed', 'Service charge', 'Informed', 'No charge']]"
"If a worker enters a Hazardous zone, they must wear Protective gear.","{'Hazardous zone': 'P', 'Office': 'not_P', 'Protective gear': 'Q', 'No gear': 'not_Q'}","[['Hazardous zone', 'No gear'], ['Hazardous zone', 'No gear'], ['Hazardous zone', 'No gear'], ['Hazardous zone', 'No gear'], ['Hazardous zone', 'No gear']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Office', 'Protective gear', 'Hazardous zone', 'No gear'], ['Protective gear', 'Hazardous zone', 'No gear', 'Office'], ['Office', 'No gear', 'Hazardous zone', 'Protective gear'], ['Protective gear', 'Hazardous zone', 'Office', 'No gear'], ['Office', 'Protective gear', 'No gear', 'Hazardous zone']]","[['Hazardous zone', 'No gear'], ['Protective gear', 'Hazardous zone'], ['Hazardous zone', 'No gear'], ['Protective gear', 'Hazardous zone'], ['Hazardous zone', 'No gear']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Office', 'Protective gear', 'Hazardous zone', 'No gear'], ['Protective gear', 'Hazardous zone', 'No gear', 'Office'], ['Office', 'No gear', 'Hazardous zone', 'Protective gear'], ['Protective gear', 'Hazardous zone', 'Office', 'No gear'], ['Office', 'Protective gear', 'No gear', 'Hazardous zone']]","[['Hazardous zone', 'No gear'], ['Hazardous zone', 'No gear'], ['Hazardous zone', 'No gear'], ['Protective gear', 'Hazardous zone'], ['Hazardous zone', 'No gear']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Office', 'Protective gear', 'Hazardous zone', 'No gear'], ['Protective gear', 'Hazardous zone', 'No gear', 'Office'], ['Office', 'No gear', 'Hazardous zone', 'Protective gear'], ['Protective gear', 'Hazardous zone', 'Office', 'No gear'], ['Office', 'Protective gear', 'No gear', 'Hazardous zone']]"
"If a referee blows the Whistle, the game must Pause.","{'Whistle blown': 'P', 'No whistle': 'not_P', 'Game paused': 'Q', 'Game continues': 'not_Q'}","[['Whistle blown', 'Game continues'], ['Whistle blown', 'Game continues'], ['Whistle blown', 'Game continues'], ['Whistle blown', 'Game continues'], ['Whistle blown', 'Game continues']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Whistle blown', 'Game paused', 'No whistle', 'Game continues'], ['Whistle blown', 'Game continues', 'Game paused', 'No whistle'], ['No whistle', 'Game continues', 'Whistle blown', 'Game paused'], ['Game continues', 'No whistle', 'Whistle blown', 'Game paused'], ['Whistle blown', 'Game continues', 'No whistle', 'Game paused']]","[['Whistle blown', 'Game continues'], ['Whistle blown', 'Game continues'], ['Whistle blown', 'Game continues'], ['Whistle blown', 'Game paused'], ['Whistle blown', 'Game continues']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Whistle blown', 'Game paused', 'No whistle', 'Game continues'], ['Whistle blown', 'Game continues', 'Game paused', 'No whistle'], ['No whistle', 'Game continues', 'Whistle blown', 'Game paused'], ['Game continues', 'No whistle', 'Whistle blown', 'Game paused'], ['Whistle blown', 'Game continues', 'No whistle', 'Game paused']]","[['Whistle blown', 'Game paused'], ['Whistle blown', 'Game continues'], ['No whistle', 'Game paused'], ['Game continues', 'Whistle blown'], ['Whistle blown', 'Game paused']]","['MATCHING_BIAS', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS']","[['Whistle blown', 'Game paused', 'No whistle', 'Game continues'], ['Whistle blown', 'Game continues', 'Game paused', 'No whistle'], ['No whistle', 'Game continues', 'Whistle blown', 'Game paused'], ['Game continues', 'No whistle', 'Whistle blown', 'Game paused'], ['Whistle blown', 'Game continues', 'No whistle', 'Game paused']]"
"If a customer uses a Loyalty card, they earn Points.","{'Loyalty card': 'P', 'No card': 'not_P', 'Earns points': 'Q', 'No points': 'not_Q'}","[['Loyalty card', 'No points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Earns points', 'Loyalty card', 'No points', 'No card'], ['No card', 'Earns points', 'Loyalty card', 'No points'], ['Loyalty card', 'Earns points', 'No points', 'No card'], ['No points', 'Loyalty card', 'No card', 'Earns points'], ['No card', 'Loyalty card', 'Earns points', 'No points']]","[['Loyalty card', 'Earns points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Earns points', 'Loyalty card', 'No points', 'No card'], ['No card', 'Earns points', 'Loyalty card', 'No points'], ['Loyalty card', 'Earns points', 'No points', 'No card'], ['No points', 'Loyalty card', 'No card', 'Earns points'], ['No card', 'Loyalty card', 'Earns points', 'No points']]","[['Earns points', 'Loyalty card'], ['Loyalty card', 'Earns points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points'], ['Loyalty card', 'No points']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Earns points', 'Loyalty card', 'No points', 'No card'], ['No card', 'Earns points', 'Loyalty card', 'No points'], ['Loyalty card', 'Earns points', 'No points', 'No card'], ['No points', 'Loyalty card', 'No card', 'Earns points'], ['No card', 'Loyalty card', 'Earns points', 'No points']]"
"If a person is Speeding, they must pay a Fine.","{'Speeding': 'P', 'Normal speed': 'not_P', 'Pays fine': 'Q', 'No fine': 'not_Q'}","[['Speeding', 'No fine'], ['No fine', 'Speeding'], ['No fine', 'Speeding'], ['Speeding', 'No fine'], ['Speeding', 'No fine']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Pays fine', 'Speeding', 'Normal speed', 'No fine'], ['No fine', 'Normal speed', 'Pays fine', 'Speeding'], ['Normal speed', 'No fine', 'Pays fine', 'Speeding'], ['Pays fine', 'Speeding', 'No fine', 'Normal speed'], ['Pays fine', 'Normal speed', 'Speeding', 'No fine']]","[['Speeding', 'Pays fine'], ['Speeding', 'Pays fine'], ['Speeding', 'No fine'], ['Speeding', 'No fine'], ['Speeding', 'Pays fine']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Pays fine', 'Speeding', 'Normal speed', 'No fine'], ['No fine', 'Normal speed', 'Pays fine', 'Speeding'], ['Normal speed', 'No fine', 'Pays fine', 'Speeding'], ['Pays fine', 'Speeding', 'No fine', 'Normal speed'], ['Pays fine', 'Normal speed', 'Speeding', 'No fine']]","[['Pays fine', 'Speeding'], ['No fine', 'Speeding'], ['Speeding', 'No fine'], ['Speeding', 'No fine'], ['Speeding', 'No fine']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Pays fine', 'Speeding', 'Normal speed', 'No fine'], ['No fine', 'Normal speed', 'Pays fine', 'Speeding'], ['Normal speed', 'No fine', 'Pays fine', 'Speeding'], ['Pays fine', 'Speeding', 'No fine', 'Normal speed'], ['Pays fine', 'Normal speed', 'Speeding', 'No fine']]"
"If you board a Plane, you must pass Security.","{'Boarding plane': 'P', 'Waiting outside': 'not_P', 'Passed security': 'Q', 'Skipped security': 'not_Q'}","[['Skipped security', 'Boarding plane'], ['Skipped security', 'Boarding plane'], ['Boarding plane', 'Skipped security'], ['Boarding plane', 'Skipped security'], ['Boarding plane', 'Skipped security']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Waiting outside', 'Passed security', 'Skipped security', 'Boarding plane'], ['Waiting outside', 'Skipped security', 'Passed security', 'Boarding plane'], ['Waiting outside', 'Skipped security', 'Boarding plane', 'Passed security'], ['Waiting outside', 'Passed security', 'Boarding plane', 'Skipped security'], ['Boarding plane', 'Passed security', 'Skipped security', 'Waiting outside']]","[['Boarding plane', 'Skipped security'], ['Boarding plane', 'Skipped security'], ['Boarding plane', 'Skipped security'], ['Boarding plane', 'Skipped security'], ['Boarding plane', 'Skipped security']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Waiting outside', 'Passed security', 'Skipped security', 'Boarding plane'], ['Waiting outside', 'Skipped security', 'Passed security', 'Boarding plane'], ['Waiting outside', 'Skipped security', 'Boarding plane', 'Passed security'], ['Waiting outside', 'Passed security', 'Boarding plane', 'Skipped security'], ['Boarding plane', 'Passed security', 'Skipped security', 'Waiting outside']]","[['Waiting outside', 'Boarding plane'], ['Boarding plane', 'Skipped security'], ['Skipped security', 'Boarding plane'], ['Boarding plane', 'Skipped security'], ['Boarding plane', 'Skipped security']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Waiting outside', 'Passed security', 'Skipped security', 'Boarding plane'], ['Waiting outside', 'Skipped security', 'Passed security', 'Boarding plane'], ['Waiting outside', 'Skipped security', 'Boarding plane', 'Passed security'], ['Waiting outside', 'Passed security', 'Boarding plane', 'Skipped security'], ['Boarding plane', 'Passed security', 'Skipped security', 'Waiting outside']]"
